,ID,IDPF,IDPT,Subject,Similarity
26,490,4,31,RE: Awwww- cute!,0.74
216,597,6,39,Software review report,0.83
217,796,6,50,RE: Software review report,0.74
218,92,6,6,RE: Field work rotation schedule,0.92
219,528,6,34,RE: Field work rotation schedule,0.92
220,289,6,18,RE: Field work rotation schedule,0.92
302,528,6,34,RE: Field work rotation schedule,1
303,27,6,2,RE: Union meeting,0.75
304,28,6,2,RE: Document stuck,0.73
305,93,6,6,RE: GIS update,0.75
306,327,6,21,RE: Security procedures for January 20 VIP visit,0.8
307,288,6,18,RE: GIS update,0.75
308,430,6,28,RE: Facilities preparations for VIP visit,0.75
309,250,6,16,RE: Facilities preparations for VIP visit,0.75
310,289,6,18,RE: Field work rotation schedule,1
311,298,6,19,RE: Facilities preparations for VIP visit,0.75
312,237,6,15,RE: Document stuck,0.73
313,290,6,18,RE: Remember Casino night!,0.73
314,447,6,29,RE: Remember Casino night!,0.73
315,514,6,33,RE: GIS update,0.75
316,196,6,13,RE: Facilities preparations for VIP visit,0.75
317,529,6,34,RE: Remember Casino night!,0.73
318,507,6,32,RE: Remember Casino night!,0.73
319,94,6,6,RE: Remember Casino night!,0.73
320,251,6,16,RE: Union meeting,0.75
321,508,6,32,RE: Security procedures for January 20 VIP visit,0.8
322,334,6,22,RE: GIS update,0.75
323,854,6,54,RE: GIS update,0.75
324,277,6,17,RE: Security procedures for January 20 VIP visit,0.8
325,315,6,20,RE: GIS update,0.75
326,544,6,35,RE: GIS update,0.75
327,620,6,40,RE: GIS update,0.75
328,220,6,14,RE: Missing sweater,0.7
329,530,6,34,RE: GIS update,0.75
330,197,6,13,RE: Mandatory safety training,0.81
331,252,6,16,RE: Mandatory safety training,0.81
332,253,6,16,RE: Mandatory safety training,0.81
466,327,6,21,RE: Security procedures for January 20 VIP visit,0.74
467,288,6,18,RE: GIS update,1
468,513,6,33,GIS update,0.81
469,289,6,18,RE: Field work rotation schedule,0.75
470,237,6,15,RE: Document stuck,0.73
471,290,6,18,RE: Remember Casino night!,0.77
472,447,6,29,RE: Remember Casino night!,0.77
473,514,6,33,RE: GIS update,1
474,543,6,35,GIS update,0.81
475,529,6,34,RE: Remember Casino night!,0.77
476,507,6,32,RE: Remember Casino night!,0.77
477,94,6,6,RE: Remember Casino night!,0.77
478,251,6,16,RE: Union meeting,0.84
479,508,6,32,RE: Security procedures for January 20 VIP visit,0.74
480,334,6,22,RE: GIS update,1
481,854,6,54,RE: GIS update,1
482,277,6,17,RE: Security procedures for January 20 VIP visit,0.74
483,315,6,20,RE: GIS update,1
484,544,6,35,RE: GIS update,1
485,620,6,40,RE: GIS update,1
486,220,6,14,RE: Missing sweater,0.71
487,530,6,34,RE: GIS update,1
488,197,6,13,RE: Mandatory safety training,0.72
489,252,6,16,RE: Mandatory safety training,0.72
490,253,6,16,RE: Mandatory safety training,0.72
721,251,6,16,RE: Union meeting,0.73
722,508,6,32,RE: Security procedures for January 20 VIP visit,0.7
723,334,6,22,RE: GIS update,0.77
724,854,6,54,RE: GIS update,0.77
725,277,6,17,RE: Security procedures for January 20 VIP visit,0.7
726,315,6,20,RE: GIS update,0.77
727,544,6,35,RE: GIS update,0.77
728,620,6,40,RE: GIS update,0.77
729,530,6,34,RE: GIS update,0.77
30,429,12,28,RE: Funny!!,1
31,195,12,13,RE: Awwww- cute!,0.74
32,490,12,31,RE: Awwww- cute!,0.74
0,53,13,4,RE: Funny!!,0.84
1,182,13,12,RE: Funny!!,0.84
2,429,13,28,RE: Funny!!,0.84
411,28,13,2,RE: Document stuck,0.77
412,490,13,31,RE: Awwww- cute!,1
413,93,13,6,RE: GIS update,0.78
414,288,13,18,RE: GIS update,0.78
415,237,13,15,RE: Document stuck,0.77
416,290,13,18,RE: Remember Casino night!,0.81
417,447,13,29,RE: Remember Casino night!,0.81
418,514,13,33,RE: GIS update,0.78
419,529,13,34,RE: Remember Casino night!,0.81
420,507,13,32,RE: Remember Casino night!,0.81
421,94,13,6,RE: Remember Casino night!,0.81
422,251,13,16,RE: Union meeting,0.73
423,334,13,22,RE: GIS update,0.78
424,854,13,54,RE: GIS update,0.78
425,315,13,20,RE: GIS update,0.78
426,544,13,35,RE: GIS update,0.78
427,620,13,40,RE: GIS update,0.78
428,530,13,34,RE: GIS update,0.78
681,491,13,31,RE: Security update: how to handle reporters on the grounds,0.77
682,508,13,32,RE: Security procedures for January 20 VIP visit,0.9
683,276,13,17,RE: Security update: how to handle reporters on the grounds,0.77
684,277,13,17,RE: Security procedures for January 20 VIP visit,0.9
685,764,13,48,RE: Impromptu golf vacation - who's in?,0.72
686,865,13,55,RE: Impromptu golf vacation - who's in?,0.72
687,220,13,14,RE: Missing sweater,0.72
688,197,13,13,RE: Mandatory safety training,0.81
689,252,13,16,RE: Mandatory safety training,0.81
690,253,13,16,RE: Mandatory safety training,0.81
821,252,13,16,RE: Mandatory safety training,1
822,253,13,16,RE: Mandatory safety training,1
221,747,14,46,RE: You never get a second chance to make a first impression,0.97
814,530,14,34,RE: GIS update,0.71
815,197,14,13,RE: Mandatory safety training,0.84
816,252,14,16,RE: Mandatory safety training,0.84
817,253,14,16,RE: Mandatory safety training,0.84
167,28,15,2,RE: Document stuck,0.81
168,237,15,15,RE: Document stuck,0.81
200,390,15,25,RE: Tools,1
201,378,15,24,RE: Files,0.89
202,730,15,45,RE: Files,0.89
203,27,15,2,RE: Union meeting,0.76
204,195,15,13,RE: Awwww- cute!,0.73
205,490,15,31,RE: Awwww- cute!,0.73
206,93,15,6,RE: GIS update,0.77
207,288,15,18,RE: GIS update,0.77
208,514,15,33,RE: GIS update,0.77
209,251,15,16,RE: Union meeting,0.76
210,334,15,22,RE: GIS update,0.77
211,854,15,54,RE: GIS update,0.77
212,315,15,20,RE: GIS update,0.77
213,544,15,35,RE: GIS update,0.77
214,620,15,40,RE: GIS update,0.77
215,530,15,34,RE: GIS update,0.77
615,290,15,18,RE: Remember Casino night!,0.71
616,447,15,29,RE: Remember Casino night!,0.71
617,514,15,33,RE: GIS update,0.73
618,529,15,34,RE: Remember Casino night!,0.71
619,507,15,32,RE: Remember Casino night!,0.71
620,94,15,6,RE: Remember Casino night!,0.71
621,334,15,22,RE: GIS update,0.73
622,854,15,54,RE: GIS update,0.73
623,315,15,20,RE: GIS update,0.73
624,544,15,35,RE: GIS update,0.73
625,620,15,40,RE: GIS update,0.73
626,220,15,14,RE: Missing sweater,0.7
627,530,15,34,RE: GIS update,0.73
628,197,15,13,RE: Mandatory safety training,0.72
629,252,15,16,RE: Mandatory safety training,0.72
630,253,15,16,RE: Mandatory safety training,0.72
706,328,15,21,RE: They need that report today,1
569,289,16,18,RE: Field work rotation schedule,0.75
570,298,16,19,RE: Facilities preparations for VIP visit,1
571,196,16,13,RE: Facilities preparations for VIP visit,1
572,491,16,31,RE: Security update: how to handle reporters on the grounds,0.77
573,508,16,32,RE: Security procedures for January 20 VIP visit,0.9
574,276,16,17,RE: Security update: how to handle reporters on the grounds,0.77
575,277,16,17,RE: Security procedures for January 20 VIP visit,0.9
576,764,16,48,RE: Impromptu golf vacation - who's in?,0.72
577,865,16,55,RE: Impromptu golf vacation - who's in?,0.72
578,220,16,14,RE: Missing sweater,0.72
579,197,16,13,RE: Mandatory safety training,0.81
580,252,16,16,RE: Mandatory safety training,0.81
581,253,16,16,RE: Mandatory safety training,0.81
730,508,16,32,RE: Security procedures for January 20 VIP visit,0.71
731,334,16,22,RE: GIS update,0.84
732,854,16,54,RE: GIS update,0.84
733,277,16,17,RE: Security procedures for January 20 VIP visit,0.71
734,315,16,20,RE: GIS update,0.84
735,544,16,35,RE: GIS update,0.84
736,620,16,40,RE: GIS update,0.84
737,220,16,14,RE: Missing sweater,0.73
738,530,16,34,RE: GIS update,0.84
739,197,16,13,RE: Mandatory safety training,0.79
740,252,16,16,RE: Mandatory safety training,0.79
741,253,16,16,RE: Mandatory safety training,0.79
823,253,16,16,RE: Mandatory safety training,1
75,864,17,55,RE: Impact of local politics on profit margin,0.77
76,763,17,48,RE: Impact of local politics on profit margin,0.77
77,91,17,6,Field work rotation schedule,0.74
78,714,17,44,RE: Impact of local politics on profit margin,0.77
79,92,17,6,RE: Field work rotation schedule,0.77
80,528,17,34,RE: Field work rotation schedule,0.77
81,327,17,21,RE: Security procedures for January 20 VIP visit,0.95
82,430,17,28,RE: Facilities preparations for VIP visit,0.85
83,250,17,16,RE: Facilities preparations for VIP visit,0.85
84,289,17,18,RE: Field work rotation schedule,0.77
85,298,17,19,RE: Facilities preparations for VIP visit,0.85
86,196,17,13,RE: Facilities preparations for VIP visit,0.85
87,508,17,32,RE: Security procedures for January 20 VIP visit,0.95
88,277,17,17,RE: Security procedures for January 20 VIP visit,0.95
89,197,17,13,RE: Mandatory safety training,0.72
90,252,17,16,RE: Mandatory safety training,0.72
91,253,17,16,RE: Mandatory safety training,0.72
766,277,17,17,RE: Security procedures for January 20 VIP visit,0.74
767,220,17,14,RE: Missing sweater,0.71
777,315,17,20,RE: GIS update,0.74
778,764,17,48,RE: Impromptu golf vacation - who's in?,0.7
779,865,17,55,RE: Impromptu golf vacation - who's in?,0.7
780,544,17,35,RE: GIS update,0.74
781,620,17,40,RE: GIS update,0.74
782,220,17,14,RE: Missing sweater,0.72
783,530,17,34,RE: GIS update,0.74
784,197,17,13,RE: Mandatory safety training,0.8
785,252,17,16,RE: Mandatory safety training,0.8
786,253,17,16,RE: Mandatory safety training,0.8
333,93,18,6,RE: GIS update,0.81
334,288,18,18,RE: GIS update,0.81
335,513,18,33,GIS update,1
336,514,18,33,RE: GIS update,0.81
337,543,18,35,GIS update,1
338,334,18,22,RE: GIS update,0.81
339,854,18,54,RE: GIS update,0.81
340,315,18,20,RE: GIS update,0.81
341,544,18,35,RE: GIS update,0.81
342,620,18,40,RE: GIS update,0.81
343,530,18,34,RE: GIS update,0.81
522,513,18,33,GIS update,0.81
523,289,18,18,RE: Field work rotation schedule,0.75
524,237,18,15,RE: Document stuck,0.73
525,290,18,18,RE: Remember Casino night!,0.77
526,447,18,29,RE: Remember Casino night!,0.77
527,514,18,33,RE: GIS update,1
528,543,18,35,GIS update,0.81
529,529,18,34,RE: Remember Casino night!,0.77
530,507,18,32,RE: Remember Casino night!,0.77
531,94,18,6,RE: Remember Casino night!,0.77
532,251,18,16,RE: Union meeting,0.84
533,508,18,32,RE: Security procedures for January 20 VIP visit,0.74
534,334,18,22,RE: GIS update,1
535,854,18,54,RE: GIS update,1
536,277,18,17,RE: Security procedures for January 20 VIP visit,0.74
537,315,18,20,RE: GIS update,1
538,544,18,35,RE: GIS update,1
539,620,18,40,RE: GIS update,1
540,220,18,14,RE: Missing sweater,0.71
541,530,18,34,RE: GIS update,1
542,197,18,13,RE: Mandatory safety training,0.72
543,252,18,16,RE: Mandatory safety training,0.72
544,253,18,16,RE: Mandatory safety training,0.72
582,298,18,19,RE: Facilities preparations for VIP visit,0.75
583,237,18,15,RE: Document stuck,0.73
584,290,18,18,RE: Remember Casino night!,0.73
585,447,18,29,RE: Remember Casino night!,0.73
586,514,18,33,RE: GIS update,0.75
587,196,18,13,RE: Facilities preparations for VIP visit,0.75
588,529,18,34,RE: Remember Casino night!,0.73
589,507,18,32,RE: Remember Casino night!,0.73
590,94,18,6,RE: Remember Casino night!,0.73
591,251,18,16,RE: Union meeting,0.75
592,508,18,32,RE: Security procedures for January 20 VIP visit,0.8
593,334,18,22,RE: GIS update,0.75
594,854,18,54,RE: GIS update,0.75
595,277,18,17,RE: Security procedures for January 20 VIP visit,0.8
596,315,18,20,RE: GIS update,0.75
597,544,18,35,RE: GIS update,0.75
598,620,18,40,RE: GIS update,0.75
599,220,18,14,RE: Missing sweater,0.7
600,530,18,34,RE: GIS update,0.75
601,197,18,13,RE: Mandatory safety training,0.81
602,252,18,16,RE: Mandatory safety training,0.81
603,253,18,16,RE: Mandatory safety training,0.81
631,447,18,29,RE: Remember Casino night!,1
632,514,18,33,RE: GIS update,0.77
633,529,18,34,RE: Remember Casino night!,1
634,507,18,32,RE: Remember Casino night!,1
635,94,18,6,RE: Remember Casino night!,1
636,251,18,16,RE: Union meeting,0.73
637,508,18,32,RE: Security procedures for January 20 VIP visit,0.7
638,334,18,22,RE: GIS update,0.77
639,854,18,54,RE: GIS update,0.77
640,277,18,17,RE: Security procedures for January 20 VIP visit,0.7
641,315,18,20,RE: GIS update,0.77
642,544,18,35,RE: GIS update,0.77
643,620,18,40,RE: GIS update,0.77
644,530,18,34,RE: GIS update,0.77
604,196,19,13,RE: Facilities preparations for VIP visit,1
605,491,19,31,RE: Security update: how to handle reporters on the grounds,0.77
606,508,19,32,RE: Security procedures for January 20 VIP visit,0.9
607,276,19,17,RE: Security update: how to handle reporters on the grounds,0.77
608,277,19,17,RE: Security procedures for January 20 VIP visit,0.9
609,764,19,48,RE: Impromptu golf vacation - who's in?,0.72
610,865,19,55,RE: Impromptu golf vacation - who's in?,0.72
611,220,19,14,RE: Missing sweater,0.72
612,197,19,13,RE: Mandatory safety training,0.81
613,252,19,16,RE: Mandatory safety training,0.81
614,253,19,16,RE: Mandatory safety training,0.81
33,7,20,1,RE: Impact of local politics on profit margin,0.79
34,864,20,55,RE: Impact of local politics on profit margin,0.79
35,763,20,48,RE: Impact of local politics on profit margin,0.79
36,714,20,44,RE: Impact of local politics on profit margin,0.79
37,782,20,49,Security update: how to handle reporters on the grounds,0.72
38,430,20,28,RE: Facilities preparations for VIP visit,0.74
39,250,20,16,RE: Facilities preparations for VIP visit,0.74
40,298,20,19,RE: Facilities preparations for VIP visit,0.74
41,196,20,13,RE: Facilities preparations for VIP visit,0.74
42,491,20,31,RE: Security update: how to handle reporters on the grounds,0.74
43,276,20,17,RE: Security update: how to handle reporters on the grounds,0.74
787,544,20,35,RE: GIS update,1
788,620,20,40,RE: GIS update,1
789,220,20,14,RE: Missing sweater,0.71
790,530,20,34,RE: GIS update,1
791,197,20,13,RE: Mandatory safety training,0.72
792,252,20,16,RE: Mandatory safety training,0.72
793,253,20,16,RE: Mandatory safety training,0.72
491,238,21,15,RE: They need that report today,0.89
492,328,21,21,RE: They need that report today,0.89
493,288,21,18,RE: GIS update,0.74
494,430,21,28,RE: Facilities preparations for VIP visit,0.9
495,250,21,16,RE: Facilities preparations for VIP visit,0.9
496,289,21,18,RE: Field work rotation schedule,0.8
497,298,21,19,RE: Facilities preparations for VIP visit,0.9
498,290,21,18,RE: Remember Casino night!,0.7
499,447,21,29,RE: Remember Casino night!,0.7
500,514,21,33,RE: GIS update,0.74
501,196,21,13,RE: Facilities preparations for VIP visit,0.9
502,529,21,34,RE: Remember Casino night!,0.7
503,491,21,31,RE: Security update: how to handle reporters on the grounds,0.74
504,507,21,32,RE: Remember Casino night!,0.7
505,94,21,6,RE: Remember Casino night!,0.7
506,251,21,16,RE: Union meeting,0.71
507,508,21,32,RE: Security procedures for January 20 VIP visit,1
508,334,21,22,RE: GIS update,0.74
509,276,21,17,RE: Security update: how to handle reporters on the grounds,0.74
510,854,21,54,RE: GIS update,0.74
511,277,21,17,RE: Security procedures for January 20 VIP visit,1
512,315,21,20,RE: GIS update,0.74
513,764,21,48,RE: Impromptu golf vacation - who's in?,0.7
514,865,21,55,RE: Impromptu golf vacation - who's in?,0.7
515,544,21,35,RE: GIS update,0.74
516,620,21,40,RE: GIS update,0.74
517,220,21,14,RE: Missing sweater,0.72
518,530,21,34,RE: GIS update,0.74
519,197,21,13,RE: Mandatory safety training,0.8
520,252,21,16,RE: Mandatory safety training,0.8
521,253,21,16,RE: Mandatory safety training,0.8
756,854,22,54,RE: GIS update,1
757,277,22,17,RE: Security procedures for January 20 VIP visit,0.74
758,315,22,20,RE: GIS update,1
759,544,22,35,RE: GIS update,1
760,620,22,40,RE: GIS update,1
761,220,22,14,RE: Missing sweater,0.71
762,530,22,34,RE: GIS update,1
763,197,22,13,RE: Mandatory safety training,0.72
764,252,22,16,RE: Mandatory safety training,0.72
765,253,22,16,RE: Mandatory safety training,0.72
287,730,24,45,RE: Files,1
288,27,24,2,RE: Union meeting,0.73
289,93,24,6,RE: GIS update,0.75
290,288,24,18,RE: GIS update,0.75
291,514,24,33,RE: GIS update,0.75
292,251,24,16,RE: Union meeting,0.73
293,334,24,22,RE: GIS update,0.75
294,854,24,54,RE: GIS update,0.75
295,315,24,20,RE: GIS update,0.75
296,544,24,35,RE: GIS update,0.75
297,620,24,40,RE: GIS update,0.75
298,220,24,14,RE: Missing sweater,0.76
299,530,24,34,RE: GIS update,0.75
66,729,25,45,Files,0.78
229,378,25,24,RE: Files,0.89
230,730,25,45,RE: Files,0.89
231,27,25,2,RE: Union meeting,0.76
232,195,25,13,RE: Awwww- cute!,0.73
233,490,25,31,RE: Awwww- cute!,0.73
234,93,25,6,RE: GIS update,0.77
235,288,25,18,RE: GIS update,0.77
236,514,25,33,RE: GIS update,0.77
237,251,25,16,RE: Union meeting,0.76
238,334,25,22,RE: GIS update,0.77
239,854,25,54,RE: GIS update,0.77
240,315,25,20,RE: GIS update,0.77
241,544,25,35,RE: GIS update,0.77
242,620,25,40,RE: GIS update,0.77
243,530,25,34,RE: GIS update,0.77
3,314,27,20,Congratulations on your service anniversary,0.79
4,7,27,1,RE: Impact of local politics on profit margin,0.95
5,275,27,17,Security procedures for January 20 VIP visit,0.75
6,864,27,55,RE: Impact of local politics on profit margin,0.95
7,763,27,48,RE: Impact of local politics on profit margin,0.95
8,91,27,6,Field work rotation schedule,0.7
9,714,27,44,RE: Impact of local politics on profit margin,0.95
10,782,27,49,Security update: how to handle reporters on the grounds,0.71
11,327,27,21,RE: Security procedures for January 20 VIP visit,0.72
12,430,27,28,RE: Facilities preparations for VIP visit,0.77
13,250,27,16,RE: Facilities preparations for VIP visit,0.77
14,298,27,19,RE: Facilities preparations for VIP visit,0.77
15,196,27,13,RE: Facilities preparations for VIP visit,0.77
16,491,27,31,RE: Security update: how to handle reporters on the grounds,0.7
17,508,27,32,RE: Security procedures for January 20 VIP visit,0.72
18,276,27,17,RE: Security update: how to handle reporters on the grounds,0.7
19,277,27,17,RE: Security procedures for January 20 VIP visit,0.72
20,197,27,13,RE: Mandatory safety training,0.7
21,252,27,16,RE: Mandatory safety training,0.7
22,253,27,16,RE: Mandatory safety training,0.7
133,195,28,13,RE: Awwww- cute!,0.74
134,490,28,31,RE: Awwww- cute!,0.74
545,250,28,16,RE: Facilities preparations for VIP visit,1
546,289,28,18,RE: Field work rotation schedule,0.75
547,298,28,19,RE: Facilities preparations for VIP visit,1
548,196,28,13,RE: Facilities preparations for VIP visit,1
549,491,28,31,RE: Security update: how to handle reporters on the grounds,0.77
550,508,28,32,RE: Security procedures for January 20 VIP visit,0.9
551,276,28,17,RE: Security update: how to handle reporters on the grounds,0.77
552,277,28,17,RE: Security procedures for January 20 VIP visit,0.9
553,764,28,48,RE: Impromptu golf vacation - who's in?,0.72
554,865,28,55,RE: Impromptu golf vacation - who's in?,0.72
555,220,28,14,RE: Missing sweater,0.72
556,197,28,13,RE: Mandatory safety training,0.81
557,252,28,16,RE: Mandatory safety training,0.81
558,253,28,16,RE: Mandatory safety training,0.81
222,491,29,31,RE: Security update: how to handle reporters on the grounds,0.73
223,276,29,17,RE: Security update: how to handle reporters on the grounds,0.73
224,220,29,14,RE: Missing sweater,0.71
645,514,29,33,RE: GIS update,0.77
646,529,29,34,RE: Remember Casino night!,1
647,507,29,32,RE: Remember Casino night!,1
648,94,29,6,RE: Remember Casino night!,1
649,251,29,16,RE: Union meeting,0.73
650,508,29,32,RE: Security procedures for January 20 VIP visit,0.7
651,334,29,22,RE: GIS update,0.77
652,854,29,54,RE: GIS update,0.77
653,277,29,17,RE: Security procedures for January 20 VIP visit,0.7
654,315,29,20,RE: GIS update,0.77
655,544,29,35,RE: GIS update,0.77
656,620,29,40,RE: GIS update,0.77
657,530,29,34,RE: GIS update,0.77
131,195,31,13,RE: Awwww- cute!,0.82
132,490,31,31,RE: Awwww- cute!,0.82
450,93,31,6,RE: GIS update,0.78
451,288,31,18,RE: GIS update,0.78
452,237,31,15,RE: Document stuck,0.77
453,290,31,18,RE: Remember Casino night!,0.81
454,447,31,29,RE: Remember Casino night!,0.81
455,514,31,33,RE: GIS update,0.78
456,529,31,34,RE: Remember Casino night!,0.81
457,507,31,32,RE: Remember Casino night!,0.81
458,94,31,6,RE: Remember Casino night!,0.81
459,251,31,16,RE: Union meeting,0.73
460,334,31,22,RE: GIS update,0.78
461,854,31,54,RE: GIS update,0.78
462,315,31,20,RE: GIS update,0.78
463,544,31,35,RE: GIS update,0.78
464,620,31,40,RE: GIS update,0.78
465,530,31,34,RE: GIS update,0.78
702,508,31,32,RE: Security procedures for January 20 VIP visit,0.74
703,276,31,17,RE: Security update: how to handle reporters on the grounds,1
704,277,31,17,RE: Security procedures for January 20 VIP visit,0.74
705,220,31,14,RE: Missing sweater,0.71
711,94,32,6,RE: Remember Casino night!,1
712,251,32,16,RE: Union meeting,0.73
713,508,32,32,RE: Security procedures for January 20 VIP visit,0.7
714,334,32,22,RE: GIS update,0.77
715,854,32,54,RE: GIS update,0.77
716,277,32,17,RE: Security procedures for January 20 VIP visit,0.7
717,315,32,20,RE: GIS update,0.77
718,544,32,35,RE: GIS update,0.77
719,620,32,40,RE: GIS update,0.77
720,530,32,34,RE: GIS update,0.77
742,334,32,22,RE: GIS update,0.74
743,276,32,17,RE: Security update: how to handle reporters on the grounds,0.74
744,854,32,54,RE: GIS update,0.74
745,277,32,17,RE: Security procedures for January 20 VIP visit,1
746,315,32,20,RE: GIS update,0.74
747,764,32,48,RE: Impromptu golf vacation - who's in?,0.7
748,865,32,55,RE: Impromptu golf vacation - who's in?,0.7
749,544,32,35,RE: GIS update,0.74
750,620,32,40,RE: GIS update,0.74
751,220,32,14,RE: Missing sweater,0.72
752,530,32,34,RE: GIS update,0.74
753,197,32,13,RE: Mandatory safety training,0.8
754,252,32,16,RE: Mandatory safety training,0.8
755,253,32,16,RE: Mandatory safety training,0.8
559,514,33,33,RE: GIS update,0.81
560,543,33,35,GIS update,1
561,334,33,22,RE: GIS update,0.81
562,854,33,54,RE: GIS update,0.81
563,315,33,20,RE: GIS update,0.81
564,544,33,35,RE: GIS update,0.81
565,620,33,40,RE: GIS update,0.81
566,530,33,34,RE: GIS update,0.81
658,543,33,35,GIS update,0.81
659,529,33,34,RE: Remember Casino night!,0.77
660,507,33,32,RE: Remember Casino night!,0.77
661,94,33,6,RE: Remember Casino night!,0.77
662,251,33,16,RE: Union meeting,0.84
663,508,33,32,RE: Security procedures for January 20 VIP visit,0.74
664,334,33,22,RE: GIS update,1
665,854,33,54,RE: GIS update,1
666,277,33,17,RE: Security procedures for January 20 VIP visit,0.74
667,315,33,20,RE: GIS update,1
668,544,33,35,RE: GIS update,1
669,620,33,40,RE: GIS update,1
670,220,33,14,RE: Missing sweater,0.71
671,530,33,34,RE: GIS update,1
672,197,33,13,RE: Mandatory safety training,0.72
673,252,33,16,RE: Mandatory safety training,0.72
674,253,33,16,RE: Mandatory safety training,0.72
356,27,34,2,RE: Union meeting,0.75
357,28,34,2,RE: Document stuck,0.73
358,93,34,6,RE: GIS update,0.75
359,327,34,21,RE: Security procedures for January 20 VIP visit,0.8
360,288,34,18,RE: GIS update,0.75
361,430,34,28,RE: Facilities preparations for VIP visit,0.75
362,250,34,16,RE: Facilities preparations for VIP visit,0.75
363,289,34,18,RE: Field work rotation schedule,1
364,298,34,19,RE: Facilities preparations for VIP visit,0.75
365,237,34,15,RE: Document stuck,0.73
366,290,34,18,RE: Remember Casino night!,0.73
367,447,34,29,RE: Remember Casino night!,0.73
368,514,34,33,RE: GIS update,0.75
369,196,34,13,RE: Facilities preparations for VIP visit,0.75
370,529,34,34,RE: Remember Casino night!,0.73
371,507,34,32,RE: Remember Casino night!,0.73
372,94,34,6,RE: Remember Casino night!,0.73
373,251,34,16,RE: Union meeting,0.75
