,ID,IDPF,IDPT,Subject,Similarity
171,439,16,28,"RE: Guys night out - sorry, ladies",0.9
172,33,16,2,"RE: Guys night out - sorry, ladies",0.9
302,64,16,4,"RE: Guys night out - sorry, ladies",1
303,32,16,2,"RE: Guys night out - sorry, ladies",1
304,243,16,15,"RE: Guys night out - sorry, ladies",1
305,439,16,28,"RE: Guys night out - sorry, ladies",1
306,33,16,2,"RE: Guys night out - sorry, ladies",1
386,296,16,18,RE: Field work rotation schedule,0.75
387,104,16,6,RE: Field work rotation schedule,0.75
388,341,16,22,RE: Field work rotation schedule,0.75
389,616,16,39,RE: Conference report,0.87
390,65,16,4,RE: Mandatory safety training,0.79
391,342,16,22,RE: Field work rotation schedule,0.75
392,519,16,33,RE: Field work rotation schedule,0.75
393,406,16,26,RE: Inspection request for site,0.71
394,307,16,19,RE: Mandatory safety training,0.79
395,551,16,35,RE: Field work rotation schedule,0.75
396,153,16,10,RE: Field work rotation schedule,0.75
397,701,16,43,RE: Web site,0.78
398,834,16,52,RE: Inspection request for site,0.71
48,501,17,31,RE: Vacation scheduling procedures,0.83
49,384,17,24,RE: Vacation scheduling procedures,0.83
50,320,17,20,Field work rotation schedule,0.7
51,483,17,30,Field work rotation schedule,0.7
295,510,17,32,Inspection request for site,0.73
296,406,17,26,RE: Inspection request for site,0.74
297,701,17,43,RE: Web site,0.71
298,834,17,52,RE: Inspection request for site,0.74
41,339,18,22,RE: Downhole prediction 2522-00,1
42,319,18,20,Downhole prediction 2522-00 - updated,0.77
43,143,18,9,Downhole prediction 2522-00 - check your parameters,0.72
44,152,18,10,RE: Downhole prediction 2522-00 - updated,0.9
45,45,18,3,RE: Downhole prediction 2522-00 - check your parameters,0.86
46,65,18,4,RE: Mandatory safety training,0.72
47,307,18,19,RE: Mandatory safety training,0.72
414,104,18,6,RE: Field work rotation schedule,1
415,341,18,22,RE: Field work rotation schedule,1
416,616,18,39,RE: Conference report,0.82
417,65,18,4,RE: Mandatory safety training,0.81
418,342,18,22,RE: Field work rotation schedule,1
419,519,18,33,RE: Field work rotation schedule,1
420,406,18,26,RE: Inspection request for site,0.79
421,307,18,19,RE: Mandatory safety training,0.81
422,551,18,35,RE: Field work rotation schedule,1
423,153,18,10,RE: Field work rotation schedule,1
424,701,18,43,RE: Web site,0.8
425,834,18,52,RE: Inspection request for site,0.79
486,551,19,35,RE: Field work rotation schedule,0.81
487,153,19,10,RE: Field work rotation schedule,0.81
488,701,19,43,RE: Web site,0.79
489,834,19,52,RE: Inspection request for site,0.79
229,143,20,9,Downhole prediction 2522-00 - check your parameters,0.77
230,152,20,10,RE: Downhole prediction 2522-00 - updated,0.93
231,45,20,3,RE: Downhole prediction 2522-00 - check your parameters,0.76
307,483,20,30,Field work rotation schedule,1
308,510,20,32,Inspection request for site,0.73
309,296,20,18,RE: Field work rotation schedule,0.92
310,104,20,6,RE: Field work rotation schedule,0.92
311,341,20,22,RE: Field work rotation schedule,0.92
312,342,20,22,RE: Field work rotation schedule,0.92
313,519,20,33,RE: Field work rotation schedule,0.92
314,551,20,35,RE: Field work rotation schedule,0.92
315,153,20,10,RE: Field work rotation schedule,0.92
71,319,22,20,Downhole prediction 2522-00 - updated,0.77
72,143,22,9,Downhole prediction 2522-00 - check your parameters,0.72
73,152,22,10,RE: Downhole prediction 2522-00 - updated,0.9
74,45,22,3,RE: Downhole prediction 2522-00 - check your parameters,0.86
75,65,22,4,RE: Mandatory safety training,0.72
76,307,22,19,RE: Mandatory safety training,0.72
77,721,22,44,RE: Plants,1
441,616,22,39,RE: Conference report,0.82
442,65,22,4,RE: Mandatory safety training,0.81
443,342,22,22,RE: Field work rotation schedule,1
444,519,22,33,RE: Field work rotation schedule,1
445,406,22,26,RE: Inspection request for site,0.79
446,307,22,19,RE: Mandatory safety training,0.81
447,551,22,35,RE: Field work rotation schedule,1
448,153,22,10,RE: Field work rotation schedule,1
449,701,22,43,RE: Web site,0.8
450,834,22,52,RE: Inspection request for site,0.79
468,519,22,33,RE: Field work rotation schedule,1
469,406,22,26,RE: Inspection request for site,0.79
470,307,22,19,RE: Mandatory safety training,0.81
471,551,22,35,RE: Field work rotation schedule,1
472,153,22,10,RE: Field work rotation schedule,1
473,701,22,43,RE: Web site,0.8
474,834,22,52,RE: Inspection request for site,0.79
207,135,23,8,RE: Funny!!,1
403,469,23,29,RE: Anyone have time to help troubleshoot some software?,0.8
404,615,23,39,RE: Anyone have time to help troubleshoot some software?,0.8
405,368,23,23,RE: Don't text and drive!,1
406,848,23,53,RE: Don't text and drive!,1
407,34,23,2,RE: Don't text and drive!,1
408,849,23,53,RE: Don't text and drive!,1
493,848,23,53,RE: Don't text and drive!,1
494,34,23,2,RE: Don't text and drive!,1
495,849,23,53,RE: Don't text and drive!,1
232,699,24,43,RE: Conference report,0.74
233,468,24,29,RE: Conference report,0.74
234,614,24,39,RE: Conference report,0.74
235,269,24,16,RE: Union meeting,0.77
236,296,24,18,RE: Field work rotation schedule,0.77
237,104,24,6,RE: Field work rotation schedule,0.77
238,341,24,22,RE: Field work rotation schedule,0.77
239,616,24,39,RE: Conference report,0.74
240,65,24,4,RE: Mandatory safety training,0.84
241,342,24,22,RE: Field work rotation schedule,0.77
242,519,24,33,RE: Field work rotation schedule,0.77
243,406,24,26,RE: Inspection request for site,0.76
244,307,24,19,RE: Mandatory safety training,0.84
245,551,24,35,RE: Field work rotation schedule,0.77
246,153,24,10,RE: Field work rotation schedule,0.77
247,701,24,43,RE: Web site,0.78
248,834,24,52,RE: Inspection request for site,0.76
481,307,26,19,RE: Mandatory safety training,0.79
482,551,26,35,RE: Field work rotation schedule,0.79
483,153,26,10,RE: Field work rotation schedule,0.79
484,701,26,43,RE: Web site,0.84
485,834,26,52,RE: Inspection request for site,1
299,423,27,27,RE: Maximizing quarterly profits,0.8
402,33,28,2,"RE: Guys night out - sorry, ladies",1
249,367,29,23,RE: Don't text and drive!,0.77
250,469,29,29,RE: Anyone have time to help troubleshoot some software?,0.96
251,615,29,39,RE: Anyone have time to help troubleshoot some software?,0.96
252,368,29,23,RE: Don't text and drive!,0.77
253,848,29,53,RE: Don't text and drive!,0.77
254,34,29,2,RE: Don't text and drive!,0.77
255,849,29,53,RE: Don't text and drive!,0.77
270,320,29,20,Field work rotation schedule,0.73
271,483,29,30,Field work rotation schedule,0.73
272,510,29,32,Inspection request for site,0.76
273,296,29,18,RE: Field work rotation schedule,0.71
274,104,29,6,RE: Field work rotation schedule,0.71
275,341,29,22,RE: Field work rotation schedule,0.71
276,342,29,22,RE: Field work rotation schedule,0.71
277,519,29,33,RE: Field work rotation schedule,0.71
278,406,29,26,RE: Inspection request for site,0.73
279,551,29,35,RE: Field work rotation schedule,0.71
280,153,29,10,RE: Field work rotation schedule,0.71
281,701,29,43,RE: Web site,0.85
282,834,29,52,RE: Inspection request for site,0.73
350,614,29,39,RE: Conference report,1
351,269,29,16,RE: Union meeting,0.87
352,296,29,18,RE: Field work rotation schedule,0.82
353,104,29,6,RE: Field work rotation schedule,0.82
354,341,29,22,RE: Field work rotation schedule,0.82
355,616,29,39,RE: Conference report,1
356,65,29,4,RE: Mandatory safety training,0.75
357,342,29,22,RE: Field work rotation schedule,0.82
358,519,29,33,RE: Field work rotation schedule,0.82
359,406,29,26,RE: Inspection request for site,0.79
360,307,29,19,RE: Mandatory safety training,0.75
361,551,29,35,RE: Field work rotation schedule,0.82
362,153,29,10,RE: Field work rotation schedule,0.82
363,701,29,43,RE: Web site,0.81
364,834,29,52,RE: Inspection request for site,0.79
409,615,29,39,RE: Anyone have time to help troubleshoot some software?,1
410,368,29,23,RE: Don't text and drive!,0.8
411,848,29,53,RE: Don't text and drive!,0.8
412,34,29,2,RE: Don't text and drive!,0.8
413,849,29,53,RE: Don't text and drive!,0.8
340,510,30,32,Inspection request for site,0.73
341,296,30,18,RE: Field work rotation schedule,0.92
342,104,30,6,RE: Field work rotation schedule,0.92
343,341,30,22,RE: Field work rotation schedule,0.92
344,342,30,22,RE: Field work rotation schedule,0.92
345,519,30,33,RE: Field work rotation schedule,0.92
346,551,30,35,RE: Field work rotation schedule,0.92
347,153,30,10,RE: Field work rotation schedule,0.92
173,874,31,55,RE: Registration open: retirement planning seminar,0.77
174,384,31,24,RE: Vacation scheduling procedures,1
175,699,31,43,RE: Conference report,0.74
176,468,31,29,RE: Conference report,0.74
177,614,31,39,RE: Conference report,0.74
178,269,31,16,RE: Union meeting,0.77
179,296,31,18,RE: Field work rotation schedule,0.77
180,104,31,6,RE: Field work rotation schedule,0.77
181,341,31,22,RE: Field work rotation schedule,0.77
182,616,31,39,RE: Conference report,0.74
183,65,31,4,RE: Mandatory safety training,0.84
184,342,31,22,RE: Field work rotation schedule,0.77
185,519,31,33,RE: Field work rotation schedule,0.77
186,406,31,26,RE: Inspection request for site,0.76
187,307,31,19,RE: Mandatory safety training,0.84
188,551,31,35,RE: Field work rotation schedule,0.77
189,153,31,10,RE: Field work rotation schedule,0.77
190,701,31,43,RE: Web site,0.78
191,834,31,52,RE: Inspection request for site,0.76
348,406,32,26,RE: Inspection request for site,0.89
349,834,32,52,RE: Inspection request for site,0.89
166,550,33,35,RE: Ha ha,1
475,406,33,26,RE: Inspection request for site,0.79
476,307,33,19,RE: Mandatory safety training,0.81
477,551,33,35,RE: Field work rotation schedule,1
478,153,33,10,RE: Field work rotation schedule,1
479,701,33,43,RE: Web site,0.8
480,834,33,52,RE: Inspection request for site,0.79
78,518,35,33,RE: Ha ha,0.85
79,550,35,35,RE: Ha ha,0.85
490,153,35,10,RE: Field work rotation schedule,1
491,701,35,43,RE: Web site,0.8
492,834,35,52,RE: Inspection request for site,0.79
256,320,39,20,Field work rotation schedule,0.8
257,699,39,43,RE: Conference report,0.8
258,483,39,30,Field work rotation schedule,0.8
259,510,39,32,Inspection request for site,0.71
260,468,39,29,RE: Conference report,0.8
261,614,39,39,RE: Conference report,0.8
262,296,39,18,RE: Field work rotation schedule,0.76
263,104,39,6,RE: Field work rotation schedule,0.76
264,341,39,22,RE: Field work rotation schedule,0.76
265,616,39,39,RE: Conference report,0.8
266,342,39,22,RE: Field work rotation schedule,0.76
267,519,39,33,RE: Field work rotation schedule,0.76
268,551,39,35,RE: Field work rotation schedule,0.76
269,153,39,10,RE: Field work rotation schedule,0.76
365,700,39,43,RE: The most creative spam I've seen lately.,0.92
366,812,39,50,RE: The most creative spam I've seen lately.,0.92
367,269,39,16,RE: Union meeting,0.87
368,296,39,18,RE: Field work rotation schedule,0.82
369,104,39,6,RE: Field work rotation schedule,0.82
370,341,39,22,RE: Field work rotation schedule,0.82
371,616,39,39,RE: Conference report,1
372,65,39,4,RE: Mandatory safety training,0.75
373,342,39,22,RE: Field work rotation schedule,0.82
374,519,39,33,RE: Field work rotation schedule,0.82
375,406,39,26,RE: Inspection request for site,0.79
376,307,39,19,RE: Mandatory safety training,0.75
377,551,39,35,RE: Field work rotation schedule,0.82
378,153,39,10,RE: Field work rotation schedule,0.82
379,701,39,43,RE: Web site,0.81
380,834,39,52,RE: Inspection request for site,0.79
426,368,39,23,RE: Don't text and drive!,0.8
427,848,39,53,RE: Don't text and drive!,0.8
428,34,39,2,RE: Don't text and drive!,0.8
429,849,39,53,RE: Don't text and drive!,0.8
451,65,39,4,RE: Mandatory safety training,0.75
452,342,39,22,RE: Field work rotation schedule,0.82
453,519,39,33,RE: Field work rotation schedule,0.82
454,406,39,26,RE: Inspection request for site,0.79
455,307,39,19,RE: Mandatory safety training,0.75
456,551,39,35,RE: Field work rotation schedule,0.82
457,153,39,10,RE: Field work rotation schedule,0.82
458,701,39,43,RE: Web site,0.81
459,834,39,52,RE: Inspection request for site,0.79
0,84,41,5,Training opportunity,0.73
1,279,41,17,Vacation scheduling procedures,0.74
2,658,41,41,Registration open: retirement planning seminar,0.79
3,44,41,3,RE: Registration open: retirement planning seminar,0.76
4,826,41,51,Union meeting,0.77
5,501,41,31,RE: Vacation scheduling procedures,0.71
6,698,41,43,Conference report,0.75
7,874,41,55,RE: Registration open: retirement planning seminar,0.76
8,384,41,24,RE: Vacation scheduling procedures,0.71
9,612,41,39,Conference report,0.75
10,467,41,29,Web site,0.74
11,320,41,20,Field work rotation schedule,0.81
12,483,41,30,Field work rotation schedule,0.81
13,296,41,18,RE: Field work rotation schedule,0.79
14,104,41,6,RE: Field work rotation schedule,0.79
15,341,41,22,RE: Field work rotation schedule,0.79
16,65,41,4,RE: Mandatory safety training,0.75
17,342,41,22,RE: Field work rotation schedule,0.79
18,519,41,33,RE: Field work rotation schedule,0.79
19,307,41,19,RE: Mandatory safety training,0.75
20,551,41,35,RE: Field work rotation schedule,0.79
21,153,41,10,RE: Field work rotation schedule,0.79
53,44,41,3,RE: Registration open: retirement planning seminar,0.95
54,15,41,1,RE: Recommend a good vacation spot?,0.73
55,873,41,55,RE: Recommend a good vacation spot?,0.73
56,874,41,55,RE: Registration open: retirement planning seminar,0.95
57,467,41,29,Web site,0.77
58,773,41,48,RE: Recommend a good vacation spot?,0.73
59,320,41,20,Field work rotation schedule,0.81
60,483,41,30,Field work rotation schedule,0.81
61,296,41,18,RE: Field work rotation schedule,0.79
62,104,41,6,RE: Field work rotation schedule,0.79
63,341,41,22,RE: Field work rotation schedule,0.79
64,65,41,4,RE: Mandatory safety training,0.77
65,342,41,22,RE: Field work rotation schedule,0.79
66,519,41,33,RE: Field work rotation schedule,0.79
67,307,41,19,RE: Mandatory safety training,0.77
68,551,41,35,RE: Field work rotation schedule,0.79
69,153,41,10,RE: Field work rotation schedule,0.79
70,701,41,43,RE: Web site,0.7
192,612,43,39,Conference report,1
193,320,43,20,Field work rotation schedule,0.8
194,699,43,43,RE: Conference report,0.8
195,483,43,30,Field work rotation schedule,0.8
196,510,43,32,Inspection request for site,0.71
197,468,43,29,RE: Conference report,0.8
198,614,43,39,RE: Conference report,0.8
199,296,43,18,RE: Field work rotation schedule,0.76
200,104,43,6,RE: Field work rotation schedule,0.76
201,341,43,22,RE: Field work rotation schedule,0.76
202,616,43,39,RE: Conference report,0.8
203,342,43,22,RE: Field work rotation schedule,0.76
204,519,43,33,RE: Field work rotation schedule,0.76
205,551,43,35,RE: Field work rotation schedule,0.76
206,153,43,10,RE: Field work rotation schedule,0.76
324,468,43,29,RE: Conference report,1
325,614,43,39,RE: Conference report,1
326,269,43,16,RE: Union meeting,0.87
327,296,43,18,RE: Field work rotation schedule,0.82
328,104,43,6,RE: Field work rotation schedule,0.82
329,341,43,22,RE: Field work rotation schedule,0.82
330,616,43,39,RE: Conference report,1
331,65,43,4,RE: Mandatory safety training,0.75
332,342,43,22,RE: Field work rotation schedule,0.82
333,519,43,33,RE: Field work rotation schedule,0.82
334,406,43,26,RE: Inspection request for site,0.79
335,307,43,19,RE: Mandatory safety training,0.75
336,551,43,35,RE: Field work rotation schedule,0.82
337,153,43,10,RE: Field work rotation schedule,0.82
338,701,43,43,RE: Web site,0.81
339,834,43,52,RE: Inspection request for site,0.79
399,812,43,50,RE: The most creative spam I've seen lately.,1
498,834,43,52,RE: Inspection request for site,0.84
90,173,45,11,RE: You never get a second chance to make a first impression,0.97
91,738,45,45,RE: You never get a second chance to make a first impression,0.97
92,565,45,36,RE: You never get a second chance to make a first impression,0.97
323,565,45,36,RE: You never get a second chance to make a first impression,1
34,658,48,41,Registration open: retirement planning seminar,0.77
35,44,48,3,RE: Registration open: retirement planning seminar,0.76
36,15,48,1,RE: Recommend a good vacation spot?,0.93
37,873,48,55,RE: Recommend a good vacation spot?,0.93
38,874,48,55,RE: Registration open: retirement planning seminar,0.76
39,467,48,29,Web site,0.71
40,773,48,48,RE: Recommend a good vacation spot?,0.93
283,296,48,18,RE: Field work rotation schedule,0.76
284,104,48,6,RE: Field work rotation schedule,0.76
285,341,48,22,RE: Field work rotation schedule,0.76
286,65,48,4,RE: Mandatory safety training,0.75
287,342,48,22,RE: Field work rotation schedule,0.76
288,519,48,33,RE: Field work rotation schedule,0.76
289,406,48,26,RE: Inspection request for site,0.74
290,307,48,19,RE: Mandatory safety training,0.75
291,551,48,35,RE: Field work rotation schedule,0.76
292,153,48,10,RE: Field work rotation schedule,0.76
293,701,48,43,RE: Web site,0.78
294,834,48,52,RE: Inspection request for site,0.74
125,698,51,43,Conference report,0.73
126,612,51,39,Conference report,0.73
127,320,51,20,Field work rotation schedule,0.72
128,483,51,30,Field work rotation schedule,0.72
129,269,51,16,RE: Union meeting,0.77
130,296,51,18,RE: Field work rotation schedule,0.71
131,104,51,6,RE: Field work rotation schedule,0.71
132,341,51,22,RE: Field work rotation schedule,0.71
133,342,51,22,RE: Field work rotation schedule,0.71
134,519,51,33,RE: Field work rotation schedule,0.71
135,551,51,35,RE: Field work rotation schedule,0.71
136,153,51,10,RE: Field work rotation schedule,0.71
52,172,53,11,RE: Favor - borrow hedge trimmer,1
499,34,53,2,RE: Don't text and drive!,1
500,849,53,53,RE: Don't text and drive!,1
152,874,55,55,RE: Registration open: retirement planning seminar,0.81
153,773,55,48,RE: Recommend a good vacation spot?,1
154,296,55,18,RE: Field work rotation schedule,0.76
155,104,55,6,RE: Field work rotation schedule,0.76
156,341,55,22,RE: Field work rotation schedule,0.76
157,65,55,4,RE: Mandatory safety training,0.75
158,342,55,22,RE: Field work rotation schedule,0.76
159,519,55,33,RE: Field work rotation schedule,0.76
160,406,55,26,RE: Inspection request for site,0.74
161,307,55,19,RE: Mandatory safety training,0.75
162,551,55,35,RE: Field work rotation schedule,0.76
163,153,55,10,RE: Field work rotation schedule,0.76
164,701,55,43,RE: Web site,0.78
165,834,55,52,RE: Inspection request for site,0.74
208,384,55,24,RE: Vacation scheduling procedures,0.77
209,467,55,29,Web site,0.75
210,773,55,48,RE: Recommend a good vacation spot?,0.81
211,320,55,20,Field work rotation schedule,0.75
212,699,55,43,RE: Conference report,0.75
213,483,55,30,Field work rotation schedule,0.75
214,468,55,29,RE: Conference report,0.75
215,614,55,39,RE: Conference report,0.75
216,296,55,18,RE: Field work rotation schedule,0.85
217,104,55,6,RE: Field work rotation schedule,0.85
218,341,55,22,RE: Field work rotation schedule,0.85
219,616,55,39,RE: Conference report,0.75
220,65,55,4,RE: Mandatory safety training,0.87
221,342,55,22,RE: Field work rotation schedule,0.85
222,519,55,33,RE: Field work rotation schedule,0.85
223,406,55,26,RE: Inspection request for site,0.79
224,307,55,19,RE: Mandatory safety training,0.87
225,551,55,35,RE: Field work rotation schedule,0.85
226,153,55,10,RE: Field work rotation schedule,0.85
227,701,55,43,RE: Web site,0.82
228,834,55,52,RE: Inspection request for site,0.79
