,ID,IDPF,IDPT,Subject,Similarity
120,481,9,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
121,151,9,10,RE: Well 1033-01 stabilization progress report,0.84
122,517,9,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
123,465,9,29,RE: New hardware - advice needed?,0.77
124,186,9,12,RE: Route suggestion for next shift,0.76
125,265,9,16,RE: Route suggestion for next shift,0.76
137,464,9,29,RE: Are you buying coffee?,0.9
138,141,9,9,RE: Are you buying coffee?,0.9
248,517,10,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.84
134,364,11,23,Funny!!,0.73
135,209,11,13,RE: Funny!!,0.76
281,404,12,26,RE: Equipment audit approaching,0.82
282,265,12,16,RE: Route suggestion for next shift,1
283,846,12,53,RE: Equipment audit approaching,0.82
284,482,12,30,RE: Equipment audit approaching,0.82
60,571,13,37,RE: Favor - water plants please next month,0.71
61,572,13,37,RE: Favor - borrow hedge trimmer,1
62,786,13,49,Favor - borrow hedge trimmer,0.91
63,206,13,13,Favor - borrow hedge trimmer,0.91
64,787,13,49,RE: Favor - borrow hedge trimmer,1
136,787,13,49,RE: Favor - borrow hedge trimmer,0.91
263,404,13,26,RE: Equipment audit approaching,0.7
264,83,13,5,RE: Reminder: Refer all media inquiries,1
265,405,13,26,RE: Reminder: Refer all media inquiries,1
266,846,13,53,RE: Equipment audit approaching,0.7
267,421,13,27,RE: Reminder: Refer all media inquiries,1
268,482,13,30,RE: Equipment audit approaching,0.7
276,438,13,28,RE: List of repairs needed,1
277,186,13,12,RE: Route suggestion for next shift,0.72
278,265,13,16,RE: Route suggestion for next shift,0.72
34,260,15,16,RE: Don't text and drive!,1
35,262,15,16,RE: Don't text and drive!,1
36,363,15,23,RE: Don't text and drive!,1
37,365,15,23,RE: Don't text and drive!,1
38,187,15,12,RE: Don't text and drive!,1
187,420,15,27,RE: Employee of the month,0.72
188,264,15,16,RE: Who took the toolbox out of my truck?,1
189,134,15,8,RE: Who took the toolbox out of my truck?,1
190,668,15,42,RE: Employee of the month,0.72
191,103,15,6,RE: Employee of the month,0.72
192,186,15,12,RE: Route suggestion for next shift,0.71
193,265,15,16,RE: Route suggestion for next shift,0.71
19,31,16,2,RE: List of repairs needed,0.89
20,62,16,4,RE: List of repairs needed,0.89
21,208,16,13,RE: List of repairs needed,0.89
22,438,16,28,RE: List of repairs needed,0.89
39,262,16,16,RE: Don't text and drive!,1
40,363,16,23,RE: Don't text and drive!,1
41,365,16,23,RE: Don't text and drive!,1
42,187,16,12,RE: Don't text and drive!,1
48,61,16,4,RE: Tools,1
49,306,16,19,RE: Files,0.89
50,624,16,40,RE: Files,0.89
51,207,16,13,RE: Reminder: Refer all media inquiries,0.71
52,83,16,5,RE: Reminder: Refer all media inquiries,0.71
53,405,16,26,RE: Reminder: Refer all media inquiries,0.71
54,421,16,27,RE: Reminder: Refer all media inquiries,0.71
55,754,16,46,RE: Deadline changed?,0.72
101,363,16,23,RE: Don't text and drive!,1
102,365,16,23,RE: Don't text and drive!,1
103,187,16,12,RE: Don't text and drive!,1
176,656,16,41,Equipment audit approaching,0.73
177,420,16,27,RE: Employee of the month,0.71
178,481,16,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
179,668,16,42,RE: Employee of the month,0.71
180,517,16,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
181,103,16,6,RE: Employee of the month,0.71
182,186,16,12,RE: Route suggestion for next shift,0.94
183,404,16,26,RE: Equipment audit approaching,0.72
184,265,16,16,RE: Route suggestion for next shift,0.94
185,846,16,53,RE: Equipment audit approaching,0.72
186,482,16,30,RE: Equipment audit approaching,0.72
223,134,16,8,RE: Who took the toolbox out of my truck?,1
224,668,16,42,RE: Employee of the month,0.72
225,103,16,6,RE: Employee of the month,0.72
226,186,16,12,RE: Route suggestion for next shift,0.71
227,265,16,16,RE: Route suggestion for next shift,0.71
291,846,16,53,RE: Equipment audit approaching,0.82
292,482,16,30,RE: Equipment audit approaching,0.82
126,263,18,16,Route suggestion for next shift,0.71
127,338,18,22,Well 1033-01 stabilization progress report,0.75
128,481,18,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
129,151,18,10,RE: Well 1033-01 stabilization progress report,0.84
130,517,18,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
131,465,18,29,RE: New hardware - advice needed?,0.77
132,186,18,12,RE: Route suggestion for next shift,0.76
133,265,18,16,RE: Route suggestion for next shift,0.76
139,624,19,40,RE: Files,1
140,207,19,13,RE: Reminder: Refer all media inquiries,0.73
141,83,19,5,RE: Reminder: Refer all media inquiries,0.73
142,405,19,26,RE: Reminder: Refer all media inquiries,0.73
143,421,19,27,RE: Reminder: Refer all media inquiries,0.73
27,810,22,50,New hardware - advice needed?,0.7
28,139,22,9,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.97
29,294,22,18,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.97
30,338,22,22,Well 1033-01 stabilization progress report,0.8
31,481,22,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.97
32,151,22,10,RE: Well 1033-01 stabilization progress report,0.81
33,517,22,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.97
195,481,22,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.75
196,151,22,10,RE: Well 1033-01 stabilization progress report,0.94
197,517,22,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.75
113,365,23,23,RE: Don't text and drive!,1
114,187,23,12,RE: Don't text and drive!,1
198,209,23,13,RE: Funny!!,0.84
262,187,23,12,RE: Don't text and drive!,1
65,242,25,15,RE: Who took the toolbox out of my truck?,0.75
66,264,25,16,RE: Who took the toolbox out of my truck?,0.75
67,134,25,8,RE: Who took the toolbox out of my truck?,0.75
68,186,25,12,RE: Route suggestion for next shift,0.72
69,265,25,16,RE: Route suggestion for next shift,0.72
285,265,26,16,RE: Route suggestion for next shift,0.82
286,83,26,5,RE: Reminder: Refer all media inquiries,0.7
287,405,26,26,RE: Reminder: Refer all media inquiries,0.7
288,846,26,53,RE: Equipment audit approaching,1
289,421,26,27,RE: Reminder: Refer all media inquiries,0.7
290,482,26,30,RE: Equipment audit approaching,1
297,846,26,53,RE: Equipment audit approaching,0.7
298,421,26,27,RE: Reminder: Refer all media inquiries,1
299,482,26,30,RE: Equipment audit approaching,0.7
202,31,27,2,RE: List of repairs needed,0.71
203,264,27,16,RE: Who took the toolbox out of my truck?,0.72
204,134,27,8,RE: Who took the toolbox out of my truck?,0.72
205,668,27,42,RE: Employee of the month,1
206,62,27,4,RE: List of repairs needed,0.71
207,103,27,6,RE: Employee of the month,1
208,208,27,13,RE: List of repairs needed,0.71
209,438,27,28,RE: List of repairs needed,0.71
210,186,27,12,RE: Route suggestion for next shift,0.81
211,404,27,26,RE: Equipment audit approaching,0.71
212,265,27,16,RE: Route suggestion for next shift,0.81
213,846,27,53,RE: Equipment audit approaching,0.71
214,482,27,30,RE: Equipment audit approaching,0.71
305,482,27,30,RE: Equipment audit approaching,0.7
7,719,28,44,RE: Ha ha,1
279,186,28,12,RE: Route suggestion for next shift,0.72
280,265,28,16,RE: Route suggestion for next shift,0.72
0,695,29,43,RE: The most creative spam I've seen lately.,0.92
233,141,29,9,RE: Are you buying coffee?,1
258,208,29,13,RE: List of repairs needed,0.73
259,438,29,28,RE: List of repairs needed,0.73
260,186,29,12,RE: Route suggestion for next shift,0.76
261,265,29,16,RE: Route suggestion for next shift,0.76
6,395,30,25,RE: On my way,0.85
228,151,30,10,RE: Well 1033-01 stabilization progress report,0.84
229,517,30,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
230,465,30,29,RE: New hardware - advice needed?,0.77
231,186,30,12,RE: Route suggestion for next shift,0.76
232,265,30,16,RE: Route suggestion for next shift,0.76
255,465,33,29,RE: New hardware - advice needed?,0.77
256,186,33,12,RE: Route suggestion for next shift,0.76
257,265,33,16,RE: Route suggestion for next shift,0.76
43,205,37,13,RE: Favor - borrow hedge trimmer,0.91
44,572,37,37,RE: Favor - borrow hedge trimmer,0.91
45,786,37,49,Favor - borrow hedge trimmer,1
46,206,37,13,Favor - borrow hedge trimmer,1
47,787,37,49,RE: Favor - borrow hedge trimmer,0.91
74,572,37,37,RE: Favor - borrow hedge trimmer,0.71
75,139,37,9,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.76
76,294,37,18,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.76
77,263,37,16,Route suggestion for next shift,0.74
78,787,37,49,RE: Favor - borrow hedge trimmer,0.71
79,31,37,2,RE: List of repairs needed,0.72
80,481,37,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.76
81,151,37,10,RE: Well 1033-01 stabilization progress report,0.72
82,62,37,4,RE: List of repairs needed,0.72
83,517,37,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.76
84,465,37,29,RE: New hardware - advice needed?,0.77
85,208,37,13,RE: List of repairs needed,0.72
86,438,37,28,RE: List of repairs needed,0.72
87,186,37,12,RE: Route suggestion for next shift,0.81
88,265,37,16,RE: Route suggestion for next shift,0.81
110,786,37,49,Favor - borrow hedge trimmer,0.91
111,206,37,13,Favor - borrow hedge trimmer,0.91
112,787,37,49,RE: Favor - borrow hedge trimmer,1
56,263,38,16,Route suggestion for next shift,0.81
57,656,38,41,Equipment audit approaching,0.72
58,186,38,12,RE: Route suggestion for next shift,0.74
59,265,38,16,RE: Route suggestion for next shift,0.74
23,571,39,37,RE: Favor - water plants please next month,0.94
24,263,39,16,Route suggestion for next shift,0.74
25,186,39,12,RE: Route suggestion for next shift,0.71
26,265,39,16,RE: Route suggestion for next shift,0.71
172,207,40,13,RE: Reminder: Refer all media inquiries,0.73
173,83,40,5,RE: Reminder: Refer all media inquiries,0.73
174,405,40,26,RE: Reminder: Refer all media inquiries,0.73
175,421,40,27,RE: Reminder: Refer all media inquiries,0.73
70,207,41,13,RE: Reminder: Refer all media inquiries,0.93
71,83,41,5,RE: Reminder: Refer all media inquiries,0.93
72,405,41,26,RE: Reminder: Refer all media inquiries,0.93
73,421,41,27,RE: Reminder: Refer all media inquiries,0.93
104,263,41,16,Route suggestion for next shift,0.72
105,420,41,27,RE: Employee of the month,0.92
106,668,41,42,RE: Employee of the month,0.92
107,103,41,6,RE: Employee of the month,0.92
108,186,41,12,RE: Route suggestion for next shift,0.72
109,265,41,16,RE: Route suggestion for next shift,0.72
199,404,41,26,RE: Equipment audit approaching,0.85
200,846,41,53,RE: Equipment audit approaching,0.85
201,482,41,30,RE: Equipment audit approaching,0.85
238,62,42,4,RE: List of repairs needed,0.71
239,103,42,6,RE: Employee of the month,1
240,208,42,13,RE: List of repairs needed,0.71
241,438,42,28,RE: List of repairs needed,0.71
242,186,42,12,RE: Route suggestion for next shift,0.81
243,404,42,26,RE: Equipment audit approaching,0.71
244,265,42,16,RE: Route suggestion for next shift,0.81
245,846,42,53,RE: Equipment audit approaching,0.71
246,482,42,30,RE: Equipment audit approaching,0.71
15,810,43,50,New hardware - advice needed?,0.75
16,811,43,50,RE: Draft report - comments needed by Monday,0.95
17,696,43,43,RE: Draft report - comments needed by Monday,0.95
18,465,43,29,RE: New hardware - advice needed?,0.76
157,31,43,2,RE: List of repairs needed,0.75
158,62,43,4,RE: List of repairs needed,0.75
159,465,43,29,RE: New hardware - advice needed?,0.82
160,207,43,13,RE: Reminder: Refer all media inquiries,0.71
161,208,43,13,RE: List of repairs needed,0.75
162,438,43,28,RE: List of repairs needed,0.75
163,186,43,12,RE: Route suggestion for next shift,0.72
164,265,43,16,RE: Route suggestion for next shift,0.72
165,83,43,5,RE: Reminder: Refer all media inquiries,0.71
166,405,43,26,RE: Reminder: Refer all media inquiries,0.71
167,421,43,27,RE: Reminder: Refer all media inquiries,0.71
168,754,43,46,RE: Deadline changed?,0.72
194,102,43,6,RE: Going home sick,1
4,437,44,28,RE: Ha ha,0.85
5,719,44,44,RE: Ha ha,0.85
169,14,48,1,RE: Yearly numbers looking good,0.86
170,872,48,55,RE: Yearly numbers looking good,0.86
171,771,48,48,RE: Yearly numbers looking good,0.86
115,206,49,13,Favor - borrow hedge trimmer,1
116,787,49,49,RE: Favor - borrow hedge trimmer,0.91
98,811,50,50,RE: Draft report - comments needed by Monday,0.72
99,696,50,43,RE: Draft report - comments needed by Monday,0.72
100,465,50,29,RE: New hardware - advice needed?,0.93
144,696,50,43,RE: Draft report - comments needed by Monday,1
145,31,50,2,RE: List of repairs needed,0.75
146,62,50,4,RE: List of repairs needed,0.75
147,465,50,29,RE: New hardware - advice needed?,0.82
148,207,50,13,RE: Reminder: Refer all media inquiries,0.71
149,208,50,13,RE: List of repairs needed,0.75
150,438,50,28,RE: List of repairs needed,0.75
151,186,50,12,RE: Route suggestion for next shift,0.72
152,265,50,16,RE: Route suggestion for next shift,0.72
153,83,50,5,RE: Reminder: Refer all media inquiries,0.71
154,405,50,26,RE: Reminder: Refer all media inquiries,0.71
155,421,50,27,RE: Reminder: Refer all media inquiries,0.71
156,754,50,46,RE: Deadline changed?,0.72
9,570,51,37,Favor - borrow hedge trimmer,1
10,205,51,13,RE: Favor - borrow hedge trimmer,0.91
11,572,51,37,RE: Favor - borrow hedge trimmer,0.91
12,786,51,49,Favor - borrow hedge trimmer,1
13,206,51,13,Favor - borrow hedge trimmer,1
14,787,51,49,RE: Favor - borrow hedge trimmer,0.91
302,421,53,27,RE: Reminder: Refer all media inquiries,0.7
303,482,53,30,RE: Equipment audit approaching,1
304,771,55,48,RE: Yearly numbers looking good,1
